Carimbo de data/hora,Endereço de e-mail,Qual é a sua idade?,Gênero,Quais plataformas de mídia social você costuma usar?,Cidade onde Mora,Sexo,Está empregado,Qual sua renda mensal bruta para custo de vida,Você têm religião?,Qual sua religião?,Qual é o tempo médio que você passa nas redes sociais todos os dias em horas?,"Numa escala de 1 a 5, quão facilmente você se distrai?  (Sendo 1 pouco e 5 muito)  ",Você acha difícil se concentrar nas coisas?    ,Pratica esporte com que frequência mensal?,Com que frequência você se distrai com as redes sociais quando está ocupado fazendo alguma coisa?,Com que frequência você se sente deprimido ou está deprimido?    ,Com que frequência você usa mídias sociais sem um propósito específico?,"Numa escala de 1 a 5, com que frequência você se compara a outras pessoas de sucesso através do uso das redes sociais?",Como você se sente quando vê publicações de pessoas mostrando vidas aparentemente perfeitas?,"Como você se sente ao receber poucos ""likes"" em suas postagens?",Você sente que o uso das redes sociais impacta seu humor de forma positiva ou negativa?,Dificuldade para dormir,Qual o impacto que você acredita que as redes sociais causam em você? (sendo 1 muito negativo e 5 muito positivo ),Você acha que passa mais tempo nas redes sociais do que gostaria? ,Como você reage quando vê comentários negativos ou críticas em suas postagens?,"Com que frequência você busca validação por meio de ""curtidas"" ou outros recursos das redes sociais?",Com que frequência você usa mídias sociais sem um propósito específico? ,Você já experimentou sentimentos de inveja ou inferioridade ao se comparar com outras pessoas nas redes? (Ex.: Aquele momento em que você abre a rede social do amigo e pensa dei errado para caramba),Já foi diagnosticado por um profissional com algum dos itens: [Nenhum],Já foi diagnosticado por um profissional com algum dos itens: [Depressão],Já foi diagnosticado por um profissional com algum dos itens: [Ansiedade],Já foi diagnosticado por um profissional com algum dos itens: [Estresse],Já foi diagnosticado por um profissional com algum dos itens: [TDAH],Já foi diagnosticado por um profissional com algum dos itens: [Transtorno Bipolar],Já foi diagnosticado por um profissional com algum dos itens: [Transtorno de ansiedade social :],"Já foi diagnosticado por um profissional com algum dos itens: [Fobia de Perda de Conexão ( Ansiedade relacionada à ausência de acesso ao celular ou redes sociais, causando angústia e desconforto.]",Já foi diagnosticado por um profissional com algum dos itens: [Transtorno Obsessivo-Compulsivo (TOC)],Já foi diagnosticado por um profissional com algum dos itens: [Transtorno de Estresse Pós-Traumático (TEPT)],Já foi diagnosticado por um profissional com algum dos itens: [Dislexia]
2024-11-17 01:09:33,nixonjuan@example.com,38.0,Feminino,sdv-pii-14dsf,sdv-pii-fkvxu,Não binário,Sim,Até 3 mil,Sim,Evangélico,2.0,4.0,3,Nenhuma,2,0.0,3.0,3.0,3.0,1.0,Negativa,Nenhuma,2,Sim,Triste,0.0,1.0,Não,True,True,False,False,False,False,False,False,False,False,False
2024-11-17 01:50:53,christopher94@example.org,41.0,Feminino,sdv-pii-hj4hn,sdv-pii-zef7o,Não binário,Sim,Atè 10 mil,Sim,Evangélico,5.0,3.0,1,Até 4 vezes,2,0.0,0.0,2.0,3.0,1.0,Negativa,Nenhuma,3,Sim,Indiferente,0.0,5.0,,False,True,False,False,False,False,False,False,False,False,False
2024-11-18 17:58:33,richard36@example.org,34.0,Feminino,sdv-pii-rdf90,sdv-pii-wr4yc,Cisgênero (é o sexo que nasceu),Sim,,Sim,Evangélico,4.0,3.0,1,Todos os dias,4,0.0,2.0,1.0,4.0,2.0,Positiva,Nenhuma,3,Sim,Indiferente,1.0,4.0,,False,False,False,False,False,False,False,False,True,False,False
2024-11-16 17:20:06,hmaxwell@example.net,37.0,Feminino,sdv-pii-qvgq0,sdv-pii-8j0dy,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Não,Católico,3.0,3.0,3,Nenhuma,2,1.0,3.0,1.0,4.0,3.0,Positiva,Nenhuma,3,Não,Indiferente,0.0,4.0,,True,True,True,False,False,False,True,False,False,False,False
2024-11-16 08:56:56,xhill@example.net,36.0,Feminino,sdv-pii-fpoly,sdv-pii-8qvij,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,4.0,5.0,2,Todos os dias,3,0.0,2.0,4.0,4.0,3.0,Negativa,Nenhuma,3,Não,Indiferente,1.0,2.0,,True,False,False,True,False,False,False,False,False,False,False
2024-11-17 21:05:03,michaeljones@example.org,60.0,Feminino,sdv-pii-sadz1,sdv-pii-rjhoz,Cisgênero (é o sexo que nasceu),Não,Atè 10 mil,Sim,Católico,4.0,5.0,1,Nenhuma,5,0.0,2.0,2.0,4.0,5.0,Positiva,As vezes,3,Não,Indiferente,2.0,1.0,Não,True,False,False,False,False,False,False,False,False,False,False
2024-11-16 09:09:08,susanwashington@example.net,55.0,Feminino,sdv-pii-de2pw,sdv-pii-01qmb,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,5.0,3.0,2,Até 4 vezes,3,1.0,2.0,1.0,1.0,5.0,Positiva,Nenhuma,3,Não,Penso sobre a critica,3.0,1.0,,True,False,False,False,False,False,False,False,False,False,False
2024-11-17 04:17:56,pamelarichardson@example.org,45.0,Feminino,sdv-pii-emwep,sdv-pii-ulq5m,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,4.0,3.0,4,Até 4 vezes,2,,4.0,,2.0,3.0,Negativa,Nenhuma,4,Não,Estressado,1.0,1.0,,True,True,False,False,True,False,False,False,False,False,False
2024-11-16 08:56:56,mccoychristine@example.org,53.0,Feminino,sdv-pii-uyuf4,sdv-pii-5ux3e,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,3.0,2.0,3,Até 8 vezes,2,1.0,1.0,1.0,1.0,,Positiva,Nenhuma,3,Sim,Indiferente,0.0,0.0,,True,True,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,robert11@example.net,60.0,Feminino,sdv-pii-bvzta,sdv-pii-1x7n0,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,3.0,1.0,5,Até 8 vezes,3,0.0,0.0,1.0,5.0,5.0,Positiva,Muita,4,Sim,Indiferente,0.0,3.0,,True,True,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,parkandrea@example.com,33.0,Feminino,sdv-pii-p07b7,sdv-pii-52cpj,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Sim,Outros,2.0,1.0,1,Até 4 vezes,3,1.0,,1.0,4.0,4.0,Positiva,Nenhuma,3,Não,,0.0,3.0,,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,kellyjohnson@example.org,44.0,Feminino,sdv-pii-tu92k,sdv-pii-s5ujd,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Não,Evangélico,4.0,5.0,3,Até 4 vezes,5,0.0,1.0,1.0,5.0,1.0,Positiva,Muita,2,Não,Indiferente,1.0,2.0,,True,False,False,False,True,False,False,False,False,False,False
2024-11-16 08:56:56,selenamccarthy@example.org,45.0,Feminino,sdv-pii-2e7zm,sdv-pii-3pska,Cisgênero (é o sexo que nasceu),Não,Até 3 mil,Não,Católico,1.0,5.0,3,Nenhuma,2,4.0,2.0,1.0,4.0,3.0,Positiva,Nenhuma,5,Sim,Indiferente,0.0,1.0,,True,False,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,garzacheryl@example.net,46.0,Feminino,sdv-pii-ejsgx,sdv-pii-mitf1,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Católico,2.0,5.0,1,Até 4 vezes,3,0.0,1.0,4.0,4.0,4.0,Positiva,Nenhuma,3,Sim,Estressado,0.0,2.0,,False,True,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,nthompson@example.net,60.0,Feminino,sdv-pii-4jdch,sdv-pii-tfap9,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Não,Católico,4.0,5.0,1,Nenhuma,2,1.0,3.0,1.0,3.0,5.0,,As vezes,3,Não,Indiferente,1.0,1.0,Não,True,False,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,brooksmegan@example.org,46.0,Feminino,sdv-pii-o1b3b,sdv-pii-6j6kx,Cisgênero (é o sexo que nasceu),Não,Até 3 mil,Sim,Católico,1.0,4.0,4,Todos os dias,3,2.0,5.0,1.0,5.0,5.0,Positiva,Nenhuma,4,Sim,,0.0,3.0,,True,False,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,hollyparker@example.com,22.0,Feminino,sdv-pii-mizke,sdv-pii-64sco,Cisgênero (é o sexo que nasceu),Sim,,Sim,Católico,1.0,2.0,2,Até 4 vezes,2,0.0,5.0,2.0,5.0,5.0,Positiva,Nenhuma,3,Não,Indiferente,2.0,1.0,,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 16:51:36,garnergregory@example.com,45.0,Feminino,sdv-pii-h244y,sdv-pii-7qsta,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,,Evangélico,2.0,3.0,3,Nenhuma,4,1.0,4.0,1.0,3.0,1.0,Negativa,Nenhuma,3,Sim,Penso sobre a critica,3.0,1.0,,True,True,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,drakerhonda@example.org,34.0,Feminino,sdv-pii-iok2w,sdv-pii-o168n,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,2.0,2.0,3,Nenhuma,3,0.0,2.0,2.0,3.0,2.0,Positiva,Nenhuma,3,Sim,Ansioso,1.0,4.0,,False,False,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,ortizheather@example.org,34.0,Feminino,sdv-pii-f3k3u,sdv-pii-6ovcj,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Não,Católico,4.0,3.0,2,Até 4 vezes,3,1.0,4.0,1.0,2.0,5.0,Positiva,Nenhuma,2,Sim,,0.0,1.0,,True,False,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,nathan84@example.net,38.0,Feminino,sdv-pii-brzev,sdv-pii-blhph,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,1.0,2.0,2,Todos os dias,1,1.0,2.0,5.0,4.0,2.0,Positiva,Nenhuma,3,Sim,Indiferente,1.0,2.0,Sim,False,True,True,False,True,False,False,False,True,False,False
2024-11-16 11:35:02,alexandria94@example.com,36.0,Feminino,sdv-pii-3ktlk,sdv-pii-eydbr,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Não,Evangélico,1.0,3.0,3,Até 4 vezes,3,4.0,2.0,1.0,2.0,2.0,Positiva,Nenhuma,3,Sim,Indiferente,1.0,1.0,Não,False,False,True,False,True,False,False,False,False,False,False
2024-11-16 08:56:56,richjared@example.com,43.0,Feminino,sdv-pii-otkec,sdv-pii-nwwqc,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,nenhuma,1.0,3.0,2,Nenhuma,2,0.0,2.0,1.0,4.0,5.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,3.0,Não,True,True,True,False,False,False,False,False,False,False,False
2024-11-17 06:09:37,ellisjoel@example.net,50.0,Feminino,sdv-pii-snfhe,sdv-pii-jrgar,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,1.0,5.0,2,Até 4 vezes,2,4.0,0.0,2.0,3.0,2.0,Negativa,Nenhuma,3,Não,Indiferente,1.0,0.0,Sim,True,True,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,berryrobin@example.net,43.0,Feminino,sdv-pii-sd5vm,sdv-pii-w9ncg,Cisgênero (é o sexo que nasceu),Não,Atè 10 mil,Sim,Católico,4.0,1.0,2,Todos os dias,1,,2.0,1.0,3.0,4.0,Positiva,Nenhuma,3,Não,Estressado,3.0,3.0,,False,True,False,False,False,False,False,False,False,False,False
2024-11-18 21:19:23,robertolawson@example.org,47.0,Feminino,sdv-pii-42s6a,sdv-pii-vn7qs,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,nenhuma,6.0,5.0,5,Nenhuma,1,0.0,2.0,1.0,5.0,3.0,,Quando fico no cel à noite .,3,Sim,Indiferente,,1.0,,True,False,False,True,True,False,False,False,True,False,False
2024-11-17 10:33:43,shelley12@example.org,52.0,Feminino,sdv-pii-yugx4,sdv-pii-wnuzy,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,,Evangélico,5.0,2.0,5,Até 8 vezes,5,1.0,1.0,1.0,1.0,1.0,Positiva,Muita,4,Não,Indiferente,0.0,3.0,Não,False,False,True,False,True,False,False,False,False,False,False
2024-11-16 09:18:01,stoneannette@example.com,50.0,Feminino,sdv-pii-3khrk,sdv-pii-garce,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Não,Evangélico,3.0,5.0,3,Todos os dias,3,0.0,0.0,5.0,5.0,5.0,Negativa,Muita,3,Sim,Indiferente,1.0,4.0,,True,False,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,courtney45@example.com,19.0,Feminino,sdv-pii-qq8v5,sdv-pii-oc898,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,6.0,3.0,2,Até 8 vezes,3,4.0,4.0,5.0,5.0,3.0,Positiva,Muita,3,Não,Indiferente,1.0,3.0,,True,False,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,cknight@example.com,60.0,Feminino,sdv-pii-i1k51,sdv-pii-pxy69,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,4.0,5.0,1,Nenhuma,1,3.0,2.0,1.0,3.0,5.0,Negativa,Nenhuma,3,Sim,Indiferente,1.0,3.0,Não,False,False,False,True,False,False,False,False,False,False,False
2024-11-16 08:56:56,ashley15@example.org,44.0,Feminino,sdv-pii-sxvnj,sdv-pii-d95w1,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,6.0,3.0,3,Todos os dias,4,1.0,2.0,1.0,2.0,3.0,Positiva,Nenhuma,4,Sim,Penso sobre a critica,0.0,4.0,,True,False,False,True,False,False,False,False,False,False,False
2024-11-16 17:11:27,sdouglas@example.com,26.0,Feminino,sdv-pii-ln9a2,sdv-pii-eacce,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Sim,Católico,3.0,1.0,5,Nenhuma,3,1.0,3.0,2.0,4.0,3.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,,,False,True,False,False,False,False,False,False,False,False,False
2024-11-16 22:37:02,kbell@example.net,60.0,Feminino,sdv-pii-eugf4,sdv-pii-y59us,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,1.0,4.0,1,Nenhuma,3,1.0,1.0,1.0,3.0,3.0,Negativa,Muita,3,Sim,Indiferente,1.0,3.0,,True,False,False,True,False,False,False,False,False,False,False
2024-11-16 08:56:56,bprice@example.org,57.0,Feminino,sdv-pii-rjo8m,sdv-pii-88vui,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,1.0,2.0,5,Todos os dias,2,0.0,4.0,2.0,,5.0,Positiva,Nenhuma,3,Sim,Indiferente,1.0,1.0,,False,False,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,nrodriguez@example.com,26.0,Feminino,sdv-pii-okp5b,sdv-pii-6f10c,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Católico,4.0,3.0,1,Todos os dias,1,1.0,2.0,1.0,4.0,4.0,Positiva,Nenhuma,5,Sim,Indiferente,2.0,3.0,Sim,False,True,True,False,False,False,False,False,False,False,False
2024-11-16 11:01:59,xadams@example.com,19.0,Feminino,sdv-pii-yr2u1,sdv-pii-xg51p,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,4.0,3.0,1,Até 8 vezes,1,0.0,2.0,5.0,1.0,1.0,Positiva,Nenhuma,4,Não,Indiferente,0.0,2.0,,False,True,True,False,False,False,False,False,False,False,False
2024-11-16 10:08:51,willie45@example.net,33.0,Feminino,sdv-pii-ltsw4,sdv-pii-rgdqv,Cisgênero (é o sexo que nasceu),Sim,Superior 30 mil,Não,,3.0,5.0,1,Nenhuma,1,2.0,4.0,4.0,3.0,3.0,Positiva,Muita,4,Não,Indiferente,,2.0,Não,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,hancockbrittany@example.com,50.0,Feminino,sdv-pii-ijatn,sdv-pii-7hxil,Cisgênero (é o sexo que nasceu),Sim,Superior 30 mil,Sim,Evangélico,4.0,2.0,3,Até 4 vezes,3,0.0,3.0,3.0,5.0,5.0,Positiva,Muita,4,Não,Indiferente,1.0,1.0,Não,False,False,True,False,False,False,False,False,False,False,False
2024-11-18 21:19:23,parkerjessica@example.net,52.0,Feminino,sdv-pii-chqnd,sdv-pii-gke3z,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Não,Evangélico,6.0,3.0,1,Nenhuma,3,1.0,5.0,1.0,3.0,4.0,Negativa,Nenhuma,3,Sim,Penso sobre a critica,0.0,1.0,Não,True,False,False,True,False,False,False,False,False,False,False
2024-11-16 10:01:02,daniel39@example.net,60.0,Feminino,sdv-pii-m28l1,sdv-pii-0nqn6,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,,,1.0,2.0,2,Até 4 vezes,3,0.0,1.0,2.0,,5.0,Positiva,Nenhuma,3,Não,Penso sobre a critica,3.0,1.0,,True,False,True,False,False,False,False,False,False,False,False
2024-11-16 09:30:51,ccampbell@example.net,51.0,Feminino,sdv-pii-29hqd,sdv-pii-bsiso,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Não,Evangélico,4.0,3.0,1,Nenhuma,3,1.0,0.0,1.0,4.0,5.0,Positiva,Muita,3,Não,Indiferente,0.0,3.0,,True,False,True,False,False,False,False,False,False,False,False
2024-11-16 10:16:31,amanda52@example.net,19.0,Feminino,sdv-pii-f85al,sdv-pii-dh2u8,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,3.0,1.0,4,Até 4 vezes,3,2.0,2.0,3.0,5.0,1.0,,Nenhuma,3,Não,Indiferente,2.0,0.0,,False,False,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,jclements@example.com,29.0,Feminino,sdv-pii-c99xt,sdv-pii-taige,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,1.0,2.0,2,Até 4 vezes,5,1.0,5.0,4.0,5.0,5.0,Negativa,Nenhuma,3,Não,Indiferente,0.0,1.0,,True,False,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,felicia24@example.net,35.0,Feminino,sdv-pii-b8i7j,sdv-pii-5tbte,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Outros,,3.0,3,Todos os dias,3,0.0,2.0,2.0,3.0,1.0,Positiva,Muita,2,Não,Indiferente,0.0,2.0,,False,False,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,xdavid@example.net,28.0,Feminino,sdv-pii-jarbd,sdv-pii-jpfyg,Cisgênero (é o sexo que nasceu),Não,Atè 10 mil,Sim,Evangélico,5.0,3.0,2,Até 4 vezes,3,2.0,0.0,1.0,5.0,3.0,Positiva,Nenhuma,4,Não,Indiferente,2.0,1.0,Não,True,False,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,kelly57@example.com,47.0,Feminino,sdv-pii-18t12,sdv-pii-rzrlr,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,2.0,4.0,1,Até 4 vezes,5,0.0,2.0,1.0,2.0,5.0,,Muita,4,Não,Penso sobre a critica,0.0,5.0,,True,True,False,False,False,False,True,False,False,False,False
2024-11-18 13:48:59,sgarner@example.org,59.0,Feminino,sdv-pii-p79nr,sdv-pii-gpcw5,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,3.0,3.0,2,Até 4 vezes,3,1.0,5.0,1.0,3.0,2.0,,Nenhuma,3,Não,Penso sobre a critica,2.0,3.0,,False,False,False,True,False,False,False,False,False,False,False
2024-11-16 08:56:56,francisco92@example.net,53.0,Feminino,sdv-pii-vht9f,sdv-pii-tcetw,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,1.0,4.0,1,Até 4 vezes,4,2.0,2.0,4.0,4.0,3.0,Positiva,Muita,5,Sim,Ansioso,2.0,1.0,Não,True,False,False,False,False,False,False,False,False,False,False
2024-11-16 09:16:00,pamela89@example.net,60.0,Feminino,sdv-pii-olx3z,sdv-pii-ruzbm,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,,7.0,3.0,2,Até 4 vezes,3,0.0,3.0,3.0,5.0,3.0,Positiva,Nenhuma,2,Sim,Penso sobre a critica,1.0,2.0,,False,True,False,False,False,False,False,False,False,False,False
2024-11-16 14:50:57,cheyenne27@example.net,33.0,Feminino,sdv-pii-7vzwv,sdv-pii-ihwo3,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,4.0,4.0,3,Até 4 vezes,2,0.0,1.0,2.0,5.0,5.0,Positiva,Nenhuma,3,Sim,Indiferente,1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,lisasnow@example.com,51.0,Feminino,sdv-pii-ztlea,sdv-pii-7q00s,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,4.0,2.0,3,Nenhuma,1,1.0,2.0,,4.0,1.0,Negativa,Nenhuma,3,Sim,Indiferente,2.0,2.0,,False,True,False,False,True,False,False,False,False,False,False
2024-11-16 14:44:29,nicole45@example.net,38.0,Feminino,sdv-pii-7lgja,sdv-pii-oghf9,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,,,6.0,3.0,5,Até 4 vezes,3,2.0,0.0,1.0,4.0,1.0,Positiva,Muita,4,Não,Indiferente,2.0,3.0,,False,True,False,False,False,False,False,False,False,False,False
2024-11-16 20:01:16,urandall@example.com,56.0,Feminino,sdv-pii-xba1z,sdv-pii-kinhq,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,2.0,1.0,3,Até 4 vezes,1,0.0,1.0,2.0,3.0,1.0,Negativa,Nenhuma,1,Não,Indiferente,2.0,1.0,,False,False,False,True,False,False,False,False,False,False,False
2024-11-17 20:25:14,erobinson@example.net,53.0,Feminino,sdv-pii-x5drd,sdv-pii-umy7g,Cisgênero (é o sexo que nasceu),Sim,,Sim,Evangélico,1.0,1.0,3,Nenhuma,1,3.0,2.0,1.0,5.0,3.0,Positiva,Nenhuma,4,Não,Indiferente,1.0,3.0,,True,False,False,False,True,False,True,False,False,False,False
2024-11-16 23:09:34,darlene85@example.net,59.0,Feminino,sdv-pii-dx8qb,sdv-pii-t3sw2,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Não,Católico,6.0,3.0,1,Até 4 vezes,1,,4.0,1.0,4.0,4.0,,Nenhuma,4,Não,Indiferente,1.0,1.0,,False,False,True,False,True,False,False,False,False,False,False
2024-11-16 08:56:56,greenchristy@example.net,20.0,Feminino,sdv-pii-golmh,sdv-pii-ye4is,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Católico,3.0,2.0,3,Até 4 vezes,3,0.0,2.0,1.0,5.0,1.0,Positiva,Nenhuma,3,Sim,Triste,0.0,1.0,,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,barkerchristopher@example.com,45.0,Feminino,sdv-pii-jr9ir,sdv-pii-fhqdj,Não binário,Sim,Atè 10 mil,Sim,Evangélico,3.0,5.0,1,Até 4 vezes,1,1.0,3.0,2.0,2.0,4.0,Positiva,Nenhuma,3,Sim,Triste,0.0,2.0,,True,True,False,False,False,False,False,False,False,False,False
2024-11-18 02:08:50,watersmatthew@example.net,40.0,Feminino,sdv-pii-xbr8s,sdv-pii-6p3p5,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Católico,4.0,5.0,2,Nenhuma,2,0.0,0.0,1.0,3.0,1.0,Positiva,Nenhuma,2,Não,Indiferente,2.0,3.0,Não,False,False,True,False,False,False,False,False,False,False,False
2024-11-16 12:09:04,nbecker@example.com,52.0,Feminino,sdv-pii-2a1r7,sdv-pii-3p3z7,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Sim,Católico,6.0,4.0,1,Todos os dias,1,3.0,2.0,,3.0,2.0,Negativa,Nenhuma,3,Não,Penso sobre a critica,0.0,0.0,,True,True,False,False,False,False,False,False,False,False,False
2024-11-17 00:57:51,heather47@example.com,59.0,Feminino,sdv-pii-ljpd0,sdv-pii-li17e,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Não,Evangélico,3.0,2.0,3,Todos os dias,3,1.0,0.0,1.0,1.0,2.0,Positiva,Nenhuma,3,Sim,Indiferente,1.0,4.0,,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,munozjason@example.net,60.0,Feminino,sdv-pii-rkp0s,sdv-pii-14d9e,Cisgênero (é o sexo que nasceu),Sim,Até 20 mil,Sim,Evangélico,3.0,3.0,2,Até 4 vezes,1,0.0,3.0,2.0,5.0,5.0,Positiva,Nenhuma,5,Não,Penso sobre a critica,0.0,2.0,,True,True,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,traceysolis@example.org,31.0,Feminino,sdv-pii-qlvki,sdv-pii-rxwtq,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Católico,2.0,4.0,2,Nenhuma,1,0.0,5.0,1.0,2.0,3.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,3.0,,True,True,False,False,False,False,False,False,False,True,False
2024-11-16 08:56:56,qgonzales@example.com,60.0,Feminino,sdv-pii-kb9xa,sdv-pii-6ar4n,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Sim,Evangélico,1.0,5.0,1,Todos os dias,2,4.0,2.0,2.0,4.0,5.0,Positiva,Nenhuma,3,Não,Penso sobre a critica,2.0,2.0,,True,False,True,False,False,False,False,False,False,False,False
2024-11-17 09:09:48,thomaspayne@example.net,35.0,Feminino,sdv-pii-8vq86,sdv-pii-8mb1h,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Não,Evangélico,2.0,1.0,2,Todos os dias,4,1.0,0.0,1.0,5.0,3.0,Negativa,Nenhuma,3,Não,Triste,2.0,2.0,,False,True,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,rolson@example.org,27.0,Feminino,sdv-pii-wjqjr,sdv-pii-h0xcm,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,5.0,3.0,5,Até 4 vezes,4,0.0,2.0,1.0,2.0,4.0,Positiva,Nenhuma,3,Sim,Triste,3.0,5.0,,True,False,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,youngryan@example.net,48.0,Feminino,sdv-pii-525bi,sdv-pii-cv3g9,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,4.0,3.0,1,Até 4 vezes,3,0.0,0.0,2.0,1.0,2.0,Positiva,Nenhuma,4,Não,Indiferente,1.0,1.0,Sim,False,False,True,True,False,False,False,False,False,False,False
2024-11-17 19:15:06,andrea95@example.net,43.0,Feminino,sdv-pii-ecw3b,sdv-pii-4an72,Não binário,Sim,,Sim,Católico,6.0,2.0,2,Até 8 vezes,3,3.0,4.0,1.0,4.0,3.0,Positiva,As vezes,3,Não,Indiferente,2.0,3.0,,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 15:37:17,swansonchristine@example.net,29.0,Feminino,sdv-pii-cz9t3,sdv-pii-2clko,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,,Evangélico,1.0,3.0,1,Até 4 vezes,3,0.0,3.0,1.0,3.0,5.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,1.0,,True,False,False,False,False,False,False,False,False,False,False
